decaimiento (us);evento;evento restado
40003;1707992982;34512
40004;1707992983;34513
40005;1707992984;34514
40006;1707992985;34515
40002;1707992986;34516
40009;1707992987;34517
40005;1707992988;34518
40004;1707992989;34519
40009;1707992990;34520
40000;1707992991;34521
40004;1707992992;34522
40006;1707992993;34523
40005;1707992994;34524
40005;1707992995;34525
40003;1707992996;34526
40006;1707992997;34527
40005;1707992998;34528
40011;1707992999;34529
40005;1707993000;34530
40004;1707993001;34531
40006;1707993002;34532
40007;1707993003;34533
40003;1707993004;34534
40004;1707993005;34535
40006;1707993006;34536
40007;1707993007;34537
40006;1707993008;34538
40001;1707993009;34539
40003;1707993010;34540
40003;1707993011;34541
40004;1707993012;34542
40007;1707993013;34543
40007;1707993014;34544
40005;1707993015;34545
40002;1707993016;34546
40002;1707993017;34547
40007;1707993018;34548
40003;1707993019;34549
40003;1707993020;34550
440;1707993021;34551
40005;1707993021;34551
40006;1707993022;34552
40010;1707993023;34553
40007;1707993024;34554
40004;1707993025;34555
40002;1707993026;34556
40005;1707993027;34557
40003;1707993028;34558
40004;1707993029;34559
40005;1707993030;34560
40007;1707993031;34561
40004;1707993032;34562
40002;1707993033;34563
40004;1707993035;34565
40000;1707993036;34566
40005;1707993037;34567
40004;1707993038;34568
40005;1707993039;34569
40003;1707993040;34570
40006;1707993041;34571
40000;1707993042;34572
40001;1707993043;34573
40005;1707993044;34574
40006;1707993045;34575
40006;1707993046;34576
40008;1707993047;34577
40003;1707993048;34578
40007;1707993049;34579
40005;1707993050;34580
40004;1707993051;34581
40005;1707993052;34582
40008;1707993053;34583
40006;1707993054;34584
40005;1707993055;34585
40005;1707993056;34586
40004;1707993057;34587
40003;1707993058;34588
40002;1707993059;34589
40007;1707993060;34590
40008;1707993061;34591
40001;1707993062;34592
40004;1707993063;34593
40006;1707993064;34594
40002;1707993065;34595
40006;1707993066;34596
40003;1707993067;34597
40002;1707993068;34598
40009;1707993069;34599
40003;1707993070;34600
40004;1707993071;34601
40002;1707993072;34602
40006;1707993073;34603
40005;1707993074;34604
40005;1707993075;34605
40008;1707993076;34606
40007;1707993077;34607
40006;1707993078;34608
40002;1707993079;34609
40005;1707993080;34610
40005;1707993081;34611
40002;1707993082;34612
40007;1707993083;34613
40005;1707993084;34614
40005;1707993085;34615
40004;1707993086;34616
40002;1707993087;34617
40003;1707993088;34618
40006;1707993089;34619
40003;1707993090;34620
40004;1707993091;34621
40003;1707993092;34622
40001;1707993093;34623
40004;1707993094;34624
40003;1707993095;34625
40008;1707993096;34626
40006;1707993097;34627
40002;1707993098;34628
40004;1707993099;34629
40003;1707993100;34630
40007;1707993101;34631
40005;1707993102;34632
40001;1707993103;34633
40004;1707993104;34634
40002;1707993105;34635
40004;1707993106;34636
40004;1707993107;34637
40002;1707993108;34638
40006;1707993109;34639
40007;1707993110;34640
40005;1707993111;34641
40009;1707993112;34642
40003;1707993113;34643
40010;1707993114;34644
40006;1707993115;34645
40002;1707993116;34646
40003;1707993117;34647
40005;1707993118;34648
40005;1707993119;34649
40002;1707993120;34650
40011;1707993121;34651
40007;1707993122;34652
40003;1707993123;34653
40007;1707993124;34654
40004;1707993125;34655
40004;1707993126;34656
40003;1707993127;34657
40006;1707993128;34658
40010;1707993129;34659
40005;1707993130;34660
40005;1707993131;34661
40008;1707993132;34662
40003;1707993133;34663
40003;1707993134;34664
40002;1707993135;34665
40003;1707993136;34666
40004;1707993137;34667
40008;1707993138;34668
40006;1707993139;34669
40005;1707993140;34670
40003;1707993141;34671
40001;1707993142;34672
40005;1707993143;34673
40008;1707993144;34674
40004;1707993145;34675
40013;1707993146;34676
40008;1707993147;34677
40007;1707993148;34678
40006;1707993149;34679
40004;1707993150;34680
40010;1707993151;34681
40003;1707993152;34682
40003;1707993153;34683
40005;1707993154;34684
40003;1707993155;34685
40002;1707993156;34686
40003;1707993157;34687
40004;1707993158;34688
40005;1707993159;34689
40008;1707993160;34690
40007;1707993161;34691
40002;1707993162;34692
40005;1707993163;34693
40003;1707993164;34694
40005;1707993165;34695
40007;1707993166;34696
40004;1707993167;34697
40002;1707993168;34698
40003;1707993169;34699
40002;1707993170;34700
40006;1707993171;34701
40003;1707993172;34702
40004;1707993173;34703
40005;1707993174;34704
40004;1707993175;34705
40006;1707993176;34706
40008;1707993177;34707
40006;1707993178;34708
40004;1707993179;34709
40004;1707993180;34710
40007;1707993181;34711
40007;1707993182;34712
40004;1707993183;34713
40005;1707993184;34714
40013;1707993185;34715
40003;1707993186;34716
40007;1707993187;34717
40006;1707993188;34718
40008;1707993189;34719
40006;1707993190;34720
40008;1707993191;34721
40006;1707993192;34722
40000;1707993193;34723
40003;1707993194;34724
40004;1707993195;34725
40007;1707993196;34726
40003;1707993197;34727
40001;1707993198;34728
40004;1707993199;34729
40007;1707993200;34730
40009;1707993201;34731
40007;1707993202;34732
40006;1707993203;34733
40007;1707993204;34734
40008;1707993205;34735
40006;1707993206;34736
40003;1707993207;34737
40003;1707993208;34738
40006;1707993209;34739
40005;1707993210;34740
40005;1707993211;34741
40004;1707993212;34742
40011;1707993213;34743
40005;1707993214;34744
40004;1707993215;34745
40006;1707993216;34746
40010;1707993217;34747
40003;1707993218;34748
40003;1707993219;34749
40006;1707993220;34750
40005;1707993221;34751
40003;1707993222;34752
40005;1707993223;34753
40005;1707993224;34754
40001;1707993225;34755
40005;1707993226;34756
360;1707993226;34756
40008;1707993227;34757
40005;1707993228;34758
40003;1707993229;34759
40004;1707993230;34760
40010;1707993231;34761
40006;1707993232;34762
40003;1707993233;34763
40004;1707993234;34764
1260;1707993235;34765
40004;1707993235;34765
40005;1707993236;34766
40002;1707993237;34767
40002;1707993238;34768
40006;1707993239;34769
40005;1707993240;34770
40003;1707993241;34771
40006;1707993242;34772
40002;1707993243;34773
40001;1707993244;34774
40005;1707993245;34775
40005;1707993246;34776
40007;1707993247;34777
40005;1707993248;34778
40004;1707993249;34779
40003;1707993250;34780
40006;1707993251;34781
40004;1707993252;34782
40003;1707993253;34783
40003;1707993254;34784
40008;1707993255;34785
40010;1707993256;34786
40006;1707993257;34787
40004;1707993258;34788
40007;1707993259;34789
40002;1707993260;34790
40000;1707993261;34791
40005;1707993262;34792
40004;1707993263;34793
40003;1707993264;34794
40003;1707993265;34795
40007;1707993266;34796
40005;1707993267;34797
40001;1707993268;34798
40004;1707993269;34799
40003;1707993270;34800
40004;1707993271;34801
40003;1707993272;34802
40004;1707993273;34803
40006;1707993274;34804
40003;1707993275;34805
40006;1707993276;34806
40006;1707993277;34807
40005;1707993278;34808
40006;1707993279;34809
40003;1707993280;34810
40006;1707993281;34811
40004;1707993282;34812
40004;1707993283;34813
40005;1707993284;34814
40005;1707993285;34815
40006;1707993286;34816
40004;1707993287;34817
40004;1707993288;34818
40009;1707993289;34819
40010;1707993290;34820
40006;1707993291;34821
40002;1707993292;34822
40005;1707993293;34823
40009;1707993294;34824
40001;1707993295;34825
40005;1707993296;34826
40002;1707993297;34827
40008;1707993298;34828
40007;1707993299;34829
40002;1707993300;34830
40005;1707993301;34831
40004;1707993302;34832
40002;1707993303;34833
40005;1707993304;34834
40001;1707993305;34835
40005;1707993306;34836
40002;1707993307;34837
40005;1707993308;34838
40003;1707993309;34839
40003;1707993310;34840
40004;1707993311;34841
40002;1707993312;34842
40004;1707993313;34843
40002;1707993314;34844
40002;1707993315;34845
40005;1707993316;34846
40005;1707993317;34847
40006;1707993318;34848
40005;1707993319;34849
40002;1707993320;34850
40005;1707993321;34851
40002;1707993322;34852
40006;1707993323;34853
40006;1707993324;34854
40002;1707993325;34855
40003;1707993326;34856
40004;1707993327;34857
40003;1707993328;34858
40010;1707993329;34859
40005;1707993330;34860
40003;1707993331;34861
40007;1707993332;34862
40006;1707993333;34863
40004;1707993334;34864
40007;1707993335;34865
40006;1707993336;34866
40010;1707993337;34867
40005;1707993338;34868
40000;1707993339;34869
40006;1707993340;34870
40003;1707993341;34871
40008;1707993342;34872
40007;1707993343;34873
40003;1707993344;34874
40005;1707993345;34875
40002;1707993346;34876
40002;1707993347;34877
40006;1707993348;34878
40005;1707993349;34879
40004;1707993350;34880
40006;1707993351;34881
40003;1707993352;34882
40004;1707993353;34883
40004;1707993354;34884
40002;1707993355;34885
40005;1707993356;34886
40003;1707993357;34887
40007;1707993358;34888
40004;1707993359;34889
40005;1707993360;34890
40005;1707993361;34891
40006;1707993362;34892
40003;1707993363;34893
40006;1707993364;34894
40003;1707993365;34895
40004;1707993366;34896
40007;1707993367;34897
40006;1707993368;34898
40009;1707993369;34899
40004;1707993370;34900
40002;1707993371;34901
40004;1707993372;34902
40005;1707993373;34903
40005;1707993374;34904
40004;1707993375;34905
40006;1707993376;34906
40006;1707993377;34907
40010;1707993378;34908
40006;1707993379;34909
40004;1707993380;34910
40002;1707993381;34911
40006;1707993382;34912
40003;1707993383;34913
40007;1707993384;34914
40004;1707993385;34915
40006;1707993386;34916
40006;1707993387;34917
40001;1707993388;34918
40008;1707993389;34919
40008;1707993390;34920
40005;1707993391;34921
40006;1707993392;34922
40006;1707993393;34923
40007;1707993394;34924
40003;1707993395;34925
40004;1707993396;34926
40003;1707993397;34927
40004;1707993398;34928
40001;1707993399;34929
40004;1707993400;34930
40007;1707993401;34931
40003;1707993402;34932
40003;1707993403;34933
40004;1707993404;34934
3040;1707993405;34935
40004;1707993405;34935
40007;1707993406;34936
40004;1707993407;34937
40002;1707993408;34938
40001;1707993409;34939
40004;1707993410;34940
40006;1707993411;34941
40010;1707993412;34942
40006;1707993413;34943
40005;1707993414;34944
40001;1707993415;34945
40007;1707993416;34946
40002;1707993417;34947
40003;1707993418;34948
40007;1707993419;34949
40005;1707993420;34950
40005;1707993421;34951
40006;1707993422;34952
40008;1707993423;34953
40005;1707993424;34954
40002;1707993425;34955
40003;1707993426;34956
40008;1707993427;34957
40002;1707993428;34958
40004;1707993429;34959
40003;1707993430;34960
40007;1707993431;34961
40006;1707993432;34962
40004;1707993433;34963
40007;1707993434;34964
40007;1707993435;34965
40005;1707993436;34966
40005;1707993437;34967
40007;1707993438;34968
40006;1707993439;34969
40006;1707993440;34970
40007;1707993441;34971
40003;1707993442;34972
40004;1707993443;34973
40007;1707993444;34974
40005;1707993445;34975
40004;1707993446;34976
1080;1707993447;34977
40007;1707993447;34977
40007;1707993448;34978
40005;1707993449;34979
40003;1707993450;34980
40004;1707993452;34982
40008;1707993453;34983
40008;1707993454;34984
40005;1707993455;34985
40004;1707993456;34986
40010;1707993457;34987
40005;1707993458;34988
40004;1707993459;34989
40004;1707993460;34990
40004;1707993461;34991
40002;1707993462;34992
40005;1707993463;34993
40002;1707993464;34994
40004;1707993465;34995
40002;1707993466;34996
40006;1707993467;34997
40004;1707993468;34998
40006;1707993469;34999
40007;1707993470;35000
40004;1707993471;35001
40007;1707993472;35002
40003;1707993473;35003
40006;1707993474;35004
40005;1707993475;35005
40002;1707993476;35006
40005;1707993477;35007
40002;1707993478;35008
40005;1707993479;35009
40008;1707993480;35010
40006;1707993481;35011
40010;1707993482;35012
40006;1707993483;35013
40004;1707993484;35014
40007;1707993485;35015
40006;1707993486;35016
40006;1707993487;35017
40007;1707993488;35018
40003;1707993489;35019
40008;1707993490;35020
40002;1707993491;35021
40006;1707993492;35022
40004;1707993493;35023
40007;1707993494;35024
40002;1707993495;35025
40004;1707993496;35026
40004;1707993497;35027
40007;1707993498;35028
40004;1707993499;35029
40003;1707993500;35030
40004;1707993501;35031
40003;1707993502;35032
40004;1707993503;35033
40004;1707993504;35034
40003;1707993505;35035
40007;1707993506;35036
40008;1707993507;35037
40004;1707993508;35038
40007;1707993509;35039
40003;1707993510;35040
40004;1707993511;35041
40002;1707993512;35042
40004;1707993513;35043
40005;1707993514;35044
40006;1707993515;35045
40007;1707993516;35046
40004;1707993517;35047
40006;1707993518;35048
40005;1707993519;35049
40000;1707993520;35050
40003;1707993521;35051
40007;1707993522;35052
40004;1707993523;35053
40003;1707993524;35054
40004;1707993525;35055
40008;1707993526;35056
40007;1707993527;35057
40007;1707993528;35058
1940;1707993529;35059
40003;1707993529;35059
40004;1707993530;35060
40006;1707993531;35061
40004;1707993532;35062
40006;1707993533;35063
40005;1707993534;35064
40003;1707993535;35065
40004;1707993536;35066
40006;1707993537;35067
40001;1707993538;35068
40003;1707993539;35069
40001;1707993540;35070
40003;1707993541;35071
40004;1707993542;35072
40003;1707993543;35073
40003;1707993544;35074
40006;1707993545;35075
40005;1707993546;35076
40007;1707993547;35077
40004;1707993548;35078
40006;1707993549;35079
40009;1707993550;35080
9660;1707993550;35080
40007;1707993551;35081
40009;1707993552;35082
40004;1707993553;35083
40006;1707993554;35084
40003;1707993555;35085
40003;1707993556;35086
40003;1707993557;35087
40003;1707993558;35088
40004;1707993559;35089
40002;1707993560;35090
40004;1707993561;35091
40007;1707993562;35092
40004;1707993563;35093
40004;1707993564;35094
40006;1707993565;35095
40008;1707993566;35096
40005;1707993567;35097
1900;1707993567;35097
40011;1707993568;35098
40005;1707993569;35099
40004;1707993570;35100
40009;1707993571;35101
40007;1707993572;35102
40005;1707993573;35103
40003;1707993574;35104
40006;1707993575;35105
40006;1707993576;35106
40004;1707993577;35107
40003;1707993578;35108
40007;1707993579;35109
40006;1707993580;35110
40007;1707993581;35111
